market,player,position,team,against,game_time,home_team,away_team,decision,point,odds,this_season_played,this_season_hit,last_3_played,last_3_hit,last_5_played,last_5_hit,last_7_played,last_7_hit,last_season_played,last_season_hit
player_rush_yds,Malik Washington,WR,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,under,4.5,-114,2,0,3,0,5,1,7,1,14,2
player_tds_over,James Cook,RB,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,2.5,1700,2,0,3,0,5,0,7,0,19,1
player_tds_over,Josh Allen,QB,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,2.5,1700,2,0,3,0,5,0,7,0,20,1
player_tds_over,DeVon Achane,RB,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,over,2.5,4000,2,0,3,0,5,0,7,0,17,0
player_tds_over,Tyreek Hill,WR,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,over,2.5,8000,2,0,3,0,5,0,7,0,17,0
player_tds_over,Keon Coleman,WR,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,2.5,10000,2,0,3,0,5,0,7,0,16,0
player_tds_over,Jaylen Waddle,WR,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,over,2.5,12500,2,0,3,0,5,0,7,0,16,0
player_tds_over,Khalil Shakir,WR,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,2.5,15000,2,0,3,0,5,0,7,0,19,0
player_tds_over,James Cook,RB,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,1.5,340,2,1,3,2,5,2,7,2,19,6
player_tds_over,Josh Allen,QB,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,1.5,340,2,1,3,1,5,2,7,2,20,5
player_tds_over,DeVon Achane,RB,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,over,1.5,750,2,0,3,0,5,0,7,0,17,2
player_tds_over,Tyreek Hill,WR,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,over,1.5,1300,2,0,3,0,5,0,7,0,17,0
player_tds_over,Keon Coleman,WR,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,1.5,1500,2,0,3,0,5,0,7,0,16,0
player_tds_over,Jaylen Waddle,WR,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,over,1.5,1800,2,0,3,0,5,0,7,0,16,0
player_tds_over,Khalil Shakir,WR,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,1.5,1900,2,0,3,0,5,0,7,0,19,0
player_tds_over,Joshua Palmer,WR,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,1.5,2700,2,0,3,0,5,0,7,0,15,0
player_tds_over,Dalton Kincaid,TE,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,1.5,3000,2,0,3,0,5,0,7,0,17,0
player_tds_over,Ray Davis,RB,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,1.5,4000,2,0,3,0,5,0,7,0,20,0
player_tds_over,Malik Washington,WR,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,over,1.5,5500,2,0,3,0,5,0,7,0,14,0
player_tds_over,Ty Johnson,RB,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,1.5,5500,2,0,3,0,5,0,7,0,20,0
player_tds_over,Dawson Knox,TE,BUF,MIA,2025-09-18 20:15:00,BUF,MIA,over,1.5,5500,2,0,3,0,5,0,7,0,20,0
player_tds_over,Ollie Gordon,RB,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,over,1.5,8000,2,0,0,0,0,0,0,0,0,0
player_tds_over,Tanner Conner,TE,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,over,1.5,10000,2,0,3,0,5,0,7,0,16,0
player_tds_over,Julian Hill,TE,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,over,1.5,12500,2,0,3,0,5,0,7,0,16,0
player_tds_over,Nick WestbrookIkhine,WR,MIA,BUF,2025-09-18 20:15:00,BUF,MIA,over,1.5,12500,2,0,3,0,5,0,7,0,17,1
